1 4 2 6 0.002253 0.002410 
1 4 2 7 0.002242 0.002493 
1 4 2 8 0.002257 0.002415 
1 4 2 9 0.002615 0.003035 
1 4 3 0 0.001713 0.002532 
1 4 3 1 0.001770 0.002115 
1 4 3 2 0.001856 0.002145 
1 4 3 3 0.001857 0.002077 
1 4 3 4 0.002052 0.002304 
1 4 3 5 0.001990 0.002246 
1 4 3 6 0.002141 0.002375 
1 4 3 7 0.002151 0.002453 
1 4 3 8 0.002217 0.002363 
1 4 3 9 0.002726 0.003389 
1 5 0 0 0.001738 0.004113 
1 5 0 1 0.001726 0.002397 
1 5 0 2 0.002063 0.002453 
1 5 0 3 0.002048 0.002515 
1 5 0 4 0.002176 0.002664 
1 5 0 5 0.002118 0.002682 
1 5 0 6 0.002215 0.002809 
1 5 0 7 0.002211 0.002945 
1 5 0 8 0.002239 0.002914 
1 5 0 9 0.002217 0.002803 
1 5 1 0 0.001752 0.003982 
1 5 1 1 0.001733 0.002344 
1 5 1 2 0.002035 0.002490 
1 5 1 3 0.002085 0.002534 
1 5 1 4 0.002149 0.002622 
1 5 1 5 0.002114 0.002661 
1 5 1 6 0.002180 0.002700 
1 5 1 7 0.002214 0.002806 
1 5 1 8 0.002253 0.002882 
1 5 1 9 0.002204 0.002880 
1 5 2 0 0.001669 0.003777 
1 5 2 1 0.001713 0.002412 
1 5 2 2 0.002036 0.002493 
1 5 2 3 0.002044 0.002439 
1 5 2 4 0.002122 0.002555 
1 5 2 5 0.002122 0.002631 
1 5 2 6 0.002163 0.002821 
1 5 2 7 0.002196 0.002811 
1 5 2 8 0.002196 0.002809 
1 5 2 9 0.002179 0.002959 
1 5 3 0 0.001648 0.003829 
1 5 3 1 0.001707 0.002216 
1 5 3 2 0.002011 0.002428 
1 5 3 3 0.002034 0.002507 
1 5 3 4 0.002109 0.002536 
1 5 3 5 0.002082 0.002636 
1 5 3 6 0.002171 0.002695 
1 5 3 7 0.002168 0.002818 
1 5 3 8 0.002200 0.002822 
1 5 3 9 0.002207 0.003003 
2 0 0 0 0.000908 0.003080 
2 0 0 1 0.000679 0.000990 
2 0 0 2 0.000647 0.000867 
2 0 0 3 0.000695 0.000830 
2 0 0 4 0.000775 0.000862 
2 0 0 5 0.000873 0.001074 
2 0 0 6 0.000984 0.001207 
2 0 0 7 0.001117 0.001578 
2 0 0 8 0.001135 0.001283 
2 0 0 9 0.001296 0.001705 
2 0 1 0 0.003054 0.003466 
2 0 1 1 0.000716 0.001424 
2 0 1 2 0.000551 0.001150 
2 0 1 3 0.000514 0.000861 
2 0 1 4 0.000565 0.000762 
2 0 1 5 0.000687 0.001005 
2 0 1 6 0.000823 0.001073 
2 0 1 7 0.000964 0.001485 
2 0 1 8 0.001044 0.001179 
2 0 1 9 0.001237 0.001615 
2 0 2 0 0.004619 0.003361 
2 0 2 1 0.002705 0.002669 
2 0 2 2 0.000556 0.001960 
2 0 2 3 0.000367 0.001175 
2 0 2 4 0.000397 0.000792 
2 0 2 5 0.000525 0.000891 
2 0 2 6 0.000660 0.000937 
2 0 2 7 0.000816 0.001265 
2 0 2 8 0.000911 0.001088 
2 0 2 9 0.001108 0.001478 
2 0 3 0 -0.017492 0.004250 
2 0 3 1 0.005005 0.003576 
2 0 3 2 0.004680 0.003603 
2 0 3 3 0.002826 0.002888 
2 0 3 4 0.000276 0.001818 
2 0 3 5 0.000383 0.001273 
2 0 3 6 0.000526 0.001038 
2 0 3 7 0.000692 0.001384 
2 0 3 8 0.000833 0.001167 
2 0 3 9 0.001053 0.001417 
2 1 0 0 0.001535 0.001656 
2 1 0 1 0.001304 0.001430 
2 1 0 2 0.001193 0.001336 
2 1 0 3 0.001095 0.001251 
2 1 0 4 0.001012 0.001179 
2 1 0 5 0.000939 0.001116 
2 1 0 6 0.000877 0.001046 
2 1 0 7 0.000818 0.000991 
2 1 0 8 0.000762 0.000929 
2 1 0 9 0.000631 0.000848 
2 1 1 0 0.001413 0.001508 
2 1 1 1 0.001237 0.001318 
2 1 1 2 0.001142 0.001228 
2 1 1 3 0.001029 0.001139 
2 1 1 4 0.000940 0.001083 
2 1 1 5 0.000861 0.000997 
2 1 1 6 0.000802 0.000936 
2 1 1 7 0.000747 0.000889 
2 1 1 8 0.000690 0.000837 
2 1 1 9 0.000570 0.000773 
2 1 2 0 0.001275 0.001331 
2 1 2 1 0.001116 0.001166 
2 1 2 2 0.001034 0.001099 
2 1 2 3 0.000947 0.001018 
2 1 2 4 0.000841 0.000953 
2 1 2 5 0.000762 0.000873 
2 1 2 6 0.000701 0.000817 
2 1 2 7 0.000653 0.000777 
2 1 2 8 0.000601 0.000726 
2 1 2 9 0.000510 0.000710 
2 1 3 0 0.001041 0.001164 
2 1 3 1 0.000944 0.001043 
2 1 3 2 0.000880 0.000955 
2 1 3 3 0.000808 0.000893 
2 1 3 4 0.000735 0.000875 
2 1 3 5 0.000653 0.000782 
2 1 3 6 0.000589 0.000703 
2 1 3 7 0.000547 0.000662 
2 1 3 8 0.000501 0.000641 
2 1 3 9 0.000411 0.000665 
2 2 0 0 0.000758 0.001388 
2 2 0 1 0.000681 0.001440 
2 2 0 2 0.000611 0.001443 
2 2 0 3 0.000559 0.001553 
2 2 0 4 0.000525 0.001977 
2 2 0 5 0.000494 0.002603 
2 2 0 6 0.003124 0.003519 
2 2 0 7 0.004386 0.004500 
2 2 0 8 0.007402 0.004887 
2 2 0 9 0.855023 0.005311 
2 2 1 0 0.000723 0.001302 
2 2 1 1 0.000632 0.001397 
2 2 1 2 0.000556 0.001345 
2 2 1 3 0.000502 0.001403 
2 2 1 4 0.000441 0.001688 
2 2 1 5 0.000393 0.002165 
2 2 1 6 0.000366 0.002852 
2 2 1 7 0.004173 0.004430 
2 2 1 8 0.006127 0.004824 
2 2 1 9 0.011152 0.005357 
2 2 2 0 0.000638 0.001297 
2 2 2 1 0.000566 0.001399 
2 2 2 2 0.000493 0.001442 
2 2 2 3 0.000452 0.001529 
2 2 2 4 0.000391 0.001706 
2 2 2 5 0.000344 0.001999 
2 2 2 6 0.000288 0.002795 
2 2 2 7 0.004789 0.004018 
2 2 2 8 0.008544 0.005125 
2 2 2 9 0.009581 0.005336 
2 2 3 0 0.000521 0.001388 
2 2 3 1 0.000466 0.001514 
2 2 3 2 0.000422 0.001545 
2 2 3 3 0.000391 0.001667 
2 2 3 4 0.000328 0.001850 
2 2 3 5 0.000289 0.002108 
2 2 3 6 0.000233 0.002726 
2 2 3 7 0.000194 0.003744 
2 2 3 8 0.007761 0.004992 
2 2 3 9 0.006521 0.004919 
3 0 0 0 0.002333 0.002687 
3 0 0 1 0.002216 0.002626 
3 0 0 2 0.002185 0.002565 
3 0 0 3 0.002190 0.002508 
3 0 0 4 0.002146 0.002456 
3 0 0 5 0.002110 0.002393 
3 0 0 6 0.002060 0.002325 
3 0 0 7 0.002062 0.002262 
3 0 0 8 0.001994 0.002184 
3 0 0 9 0.001966 0.002101 
3 0 1 0 0.000648 0.001025 
3 0 1 1 0.000672 0.001060 
3 0 1 2 0.000710 0.001114 
3 0 1 3 0.000729 0.001100 
3 0 1 4 0.000744 0.001092 
3 0 1 5 0.000775 0.001107 
3 0 1 6 0.000794 0.001145 
3 0 1 7 0.000838 0.001151 
3 0 1 8 0.000845 0.001190 
3 0 1 9 0.000888 0.001213 
4 0 0 0 0.000888 0.000000 
4 0 0 1 0.001160 0.001294 
4 0 0 2 0.001134 0.001254 
4 0 0 3 0.001073 0.001200 
4 0 0 4 0.001017 0.001150 
4 0 0 5 0.000953 0.001105 
4 0 0 6 0.000882 0.001059 
4 0 0 7 0.000818 0.001019 
4 0 0 8 0.000765 0.000998 
4 0 0 9 0.000762 0.001267 
4 0 1 0 0.000725 0.001072 
4 0 1 1 0.000788 0.001105 
4 0 1 2 0.000879 0.001155 
4 0 1 3 0.000961 0.001212 
4 0 1 4 0.001055 0.001297 
4 0 1 5 0.001146 0.001374 
4 0 1 6 0.001253 0.001467 
4 0 1 7 0.001363 0.001582 
4 0 1 8 0.001442 0.001667 
4 0 1 9 0.001513 0.001763 
